"Kota","Tanggal","Kategori","SubKategori","Rating.round","Keterangan","UnitTerjual_sum","UnitTerjual_mean","Harga_sum","Harga_mean","Diskon_sum","Diskon_mean","OmsetPenjualan_sum","OmsetPenjualan_mean","jumlahProduk"
"Jakarta Barat","03/05/2021","Jilbab","Jilbab","4","Grosir",6610,65.4455445544555,3901485,38628.5643564356,0,0,98308007,973346.603960396,101
"Jakarta Barat","03/05/2021","Jilbab","Jilbab","4","None",14783,39.5267379679144,14871207,39762.5855614973,3.97,0.0106149732620321,279000318,745990.155080214,374
"Jakarta Barat","03/05/2021","Jilbab","Jilbab","5","Grosir",28907,71.5519801980198,18667451,46206.5618811881,0,0,985451862,2439237.28217822,404
"Jakarta Barat","03/05/2021","Jilbab","Jilbab","5","None",195633,98.4069416498994,106033032,53336.5352112676,6.84,0.00344064386317907,4505831496,2266514.83702213,1988
"Jakarta Barat","03/05/2021","Jilbab","Khimar","1","None",28,2.54545454545455,517890,47080.9090909091,0,0,1128690,102608.181818182,11
"Jakarta Barat","03/05/2021","Jilbab","Khimar","2","Grosir",1,1,35000,35000,0,0,35000,35000,1
"Jakarta Barat","03/05/2021","Jilbab","Khimar","2","None",7,1.75,156000,39000,0,0,252000,63000,4
"Jakarta Barat","03/05/2021","Jilbab","Khimar","3","Grosir",17,2.42857142857143,389700,55671.4285714286,0,0,1056300,150900,7
"Jakarta Barat","03/05/2021","Jilbab","Khimar","3","None",183,3.97826086956522,2408675,52362.5,0,0,7024625,152709.239130435,46
"Jakarta Barat","03/05/2021","Jilbab","Khimar","4","Grosir",199,6.21875,2036046,63626.4375,0,0,12189258,380914.3125,32
"Jakarta Barat","03/05/2021","Jilbab","Khimar","4","None",3780,30,6400607,50798.4682539683,0,0,129786844,1030054.31746032,126
"Jakarta Barat","03/05/2021","Jilbab","Khimar","5","Grosir",9072,51.2542372881356,14175831,80089.4406779661,0,0,611909093,3457113.51977401,177
"Jakarta Barat","03/05/2021","Jilbab","Khimar","5","None",12417,27.4105960264901,33977526,75005.5761589404,1.78,0.00392935982339956,591635289,1306038.16556291,453
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","1","None",22,1.83333333333333,675499,56291.5833333333,0,0,1021499,85124.9166666667,12
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","2","Grosir",2,1,135000,67500,0,0,135000,67500,2
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","2","None",19,3.16666666666667,183000,30500,0,0,585000,97500,6
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","3","Grosir",21,2.33333333333333,487594,54177.1111111111,0,0,1022588,113620.888888889,9
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","3","None",210,5.38461538461539,1668699,42787.1538461538,0,0,7127684,182761.128205128,39
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","4","Grosir",850,25.7575757575758,1058650,32080.303030303,0,0,19440750,589113.636363636,33
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","4","None",2838,23.0731707317073,4943096,40187.7723577236,1.3,0.0105691056910569,75464713,613534.25203252,123
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","5","Grosir",10404,96.3333333333333,3123027,28916.9166666667,0,0,174373487,1614569.32407407,108
"Jakarta Barat","03/05/2021","Jilbab","Pashmina","5","None",29590,51.7307692307692,26908901,47043.5332167832,2.61,0.00456293706293706,902280507,1577413.47377622,572
"Jakarta Barat","03/05/2021","Jilbab","Turban","1","None",2,1,47900,23950,0,0,47900,23950,2
"Jakarta Barat","03/05/2021","Jilbab","Turban","4","Grosir",13,13,19900,19900,0,0,258700,258700,1
"Jakarta Barat","03/05/2021","Jilbab","Turban","4","None",66,7.33333333333333,247350,27483.3333333333,0,0,2705650,300627.777777778,9
"Jakarta Barat","03/05/2021","Jilbab","Turban","5","Grosir",819,74.4545454545455,626400,56945.4545454545,0,0,50535900,4594172.72727273,11
"Jakarta Barat","03/05/2021","Jilbab","Turban","5","None",1356,35.6842105263158,1988553,52330.3421052632,0,0,28639802,753679,38
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Busana Muslim","3","Grosir",3,3,78000,78000,0,0,234000,234000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Busana Muslim","3","None",6,2,313000,104333.333333333,0,0,659000,219666.666666667,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Busana Muslim","4","None",118,9.83333333333333,1883900,156991.666666667,0,0,16273500,1356125,12
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Busana Muslim","5","Grosir",217,36.1666666666667,696500,116083.333333333,0,0,25891000,4315166.66666667,6
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Busana Muslim","5","None",1163,22.3653846153846,7497996,144192.230769231,0.72,0.0138461538461538,187724495,3610086.44230769,52
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","1","None",40,2.66666666666667,1514998,100999.866666667,0,0,3528798,235253.2,15
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","2","None",62,2.95238095238095,2251250,107202.380952381,0,0,7141000,340047.619047619,21
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","3","Grosir",6,3,156000,78000,0,0,468000,234000,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","3","None",112,2.87179487179487,4022099,103130.743589744,0,0,10103399,259061.512820513,39
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","4","Grosir",160,9.41176470588235,1558290,91664.1176470588,0,0,10156690,597452.352941177,17
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","4","None",4382,18.5677966101695,24234971,102690.555084746,0,0,386116488,1636086.81355932,236
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","5","Grosir",4315,35.9583333333333,11005690,91714.0833333333,0,0,359928680,2999405.66666667,120
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Gamis","5","None",23097,23.9099378881988,103238841,106872.50621118,0.05,5.175983436853e-05,2387988899,2472038.19772257,966
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","1","Grosir",5,5,22000,22000,0,0,110000,110000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","1","None",8,2,223499,55874.75,0,0,364999,91249.75,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","3","Grosir",6,3,156000,78000,0,0,468000,234000,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","3","None",39,3.25,490000,40833.3333333333,0,0,1535000,127916.666666667,12
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","4","Grosir",39,13,179900,59966.6666666667,0,0,1548900,516300,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","4","None",1865,40.5434782608696,2046050,44479.347826087,0,0,27454950,596846.739130435,46
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","5","Grosir",3437,149.434782608696,1148500,49934.7826086957,0,0,183319000,7970391.30434783,23
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Jilbab","5","None",6953,30.7654867256637,13221248,58501.0973451327,0.2,0.000884955752212389,184828440,817824.955752212,226
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","1","Grosir",1,1,70000,70000,0,0,70000,70000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","1","None",17,2.83333333333333,626500,104416.666666667,0,0,1619000,269833.333333333,6
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","2","Grosir",2,2,78500,78500,0,0,157000,157000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","2","None",5,1.25,461600,115400,0,0,558200,139550,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","3","Grosir",6,3,177100,88550,0,0,495500,247750,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","3","None",111,3.08333333333333,3958100,109947.222222222,2.15,0.0597222222222222,10946400,304066.666666667,36
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","4","Grosir",52,7.42857142857143,623800,89114.2857142857,0,0,4534000,647714.285714286,7
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","4","None",3861,28.3897058823529,11286978,82992.4852941177,2.25,0.0165441176470588,225797128,1660273,136
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","5","Grosir",5950,145.121951219512,3518300,85812.1951219512,0,0,449287200,10958224.3902439,41
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Koko","5","None",26972,50.5093632958801,52808698,98892.6928838951,11.38,0.021310861423221,1936221870,3625883.65168539,534
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","1","None",15,2.5,699500,116583.333333333,0,0,1382500,230416.666666667,6
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","2","Grosir",1,1,133900,133900,0,0,133900,133900,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","2","None",4,2,220500,110250,0.34,0.17,485500,242750,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","3","Grosir",24,4.8,462000,92400,0,0,2757000,551400,5
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","3","None",93,3.72,2581300,103252,0.25,0.01,10141200,405648,25
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","4","Grosir",312,18.3529411764706,1625000,95588.2352941177,0,0,26942500,1584852.94117647,17
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","4","None",3970,22.5568181818182,18128700,103003.977272727,0.59,0.00335227272727273,385321750,2189328.125,176
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","5","Grosir",2047,42.6458333333333,4663500,97156.25,0,0,218419000,4550395.83333333,48
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Mukena","5","None",15505,36.6548463356974,43467008,102758.884160756,3.4,0.00803782505910165,1274714080,3013508.46335697,423
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","2","None",1,1,35000,35000,0,0,35000,35000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","3","None",13,4.33333333333333,123900,41300,0,0,372900,124300,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","4","Grosir",76,19,142500,35625,0,0,2627500,656875,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","4","None",959,36.8846153846154,1725800,66376.9230769231,0,0,35341600,1359292.30769231,26
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","5","Grosir",678,75.3333333333333,408600,45400,0,0,26894400,2988266.66666667,9
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Peci","5","None",5474,81.7014925373134,3968715,59234.552238806,0,0,182897565,2729814.40298507,67
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","1","Grosir",1,1,115000,115000,0,0,115000,115000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","1","None",37,37,50000,50000,0,0,1850000,1850000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","3","Grosir",1,1,80000,80000,0,0,80000,80000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","3","None",4,1,529000,132250,0,0,529000,132250,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","4","Grosir",42,7,474100,79016.6666666667,0,0,2590000,431666.666666667,6
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","4","None",1294,34.0526315789474,3234150,85109.2105263158,0,0,79425600,2090147.36842105,38
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","5","Grosir",2005,250.625,470500,58812.5,0,0,50268900,6283612.5,8
"Jakarta Barat","03/05/2021","Pakaian Muslim Anak","Sarung","5","None",10655,109.845360824742,6313120,65083.7113402062,0,0,430710502,4440314.45360825,97
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","1","Grosir",1,1,89000,89000,0,0,89000,89000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","1","None",2,1,206000,103000,0,0,206000,103000,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","2","None",17,8.5,224000,112000,0,0,1215000,607500,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","3","None",11,2.75,327500,81875,0,0,812500,203125,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","4","Grosir",35,7,379000,75800,0,0,2274000,454800,5
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","4","None",64,4,1837048,114815.5,0,0,5949448,371840.5,16
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","5","Grosir",84,21,294000,73500,0,0,7578000,1894500,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sarung","5","None",3572,40.1348314606742,12264099,137798.865168539,1.2,0.0134831460674157,797704399,8962970.7752809,89
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","1","None",8,2,250140,62535,0,0,496280,124070,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","2","None",5,1.66666666666667,328800,109600,0,0,587700,195900,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","3","Grosir",3,1.5,121900,60950,0,0,176900,88450,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","3","None",20,2.85714285714286,1114630,159232.857142857,0,0,2951860,421694.285714286,7
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","4","Grosir",44,8.8,322300,64460,0,0,2383300,476660,5
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","4","None",560,19.3103448275862,3218260,110974.482758621,0.86,0.0296551724137931,49464190,1705661.72413793,29
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","5","Grosir",1760,50.2857142857143,2473450,70670,0,0,100761550,2878901.42857143,35
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Celana Sirwal","5","None",18454,153.783333333333,15023550,125196.25,4.37,0.0364166666666667,2917373350,24311444.5833333,120
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","1","None",8,2,656500,164125,0,0,1236500,309125,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","2","None",8,2,731300,182825,0,0,1450900,362725,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","3","None",99,4.71428571428571,3665400,174542.857142857,1,0.0476190476190476,22115300,1053109.52380952,21
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","4","Grosir",156,19.5,1242200,155275,0,0,24860000,3107500,8
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","4","None",3636,31.0769230769231,21385199,182779.478632479,14,0.11965811965812,558237898,4771264.08547009,117
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","5","Grosir",913,21.2325581395349,6396399,148753.465116279,0,0,90678299,2108797.65116279,43
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Gamis","5","None",26735,62.6112412177986,76732070,179700.398126464,29.99,0.0702341920374707,5996163590,14042537.6814988,427
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","1","Grosir",12,1.71428571428571,725798,103685.428571429,0,0,1096797,156685.285714286,7
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","1","None",66,1.53488372093023,5555712,129202.604651163,0,0,8502136,197724.093023256,43
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","2","Grosir",24,6,582620,145655,0,0,3262460,815615,4
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","2","None",98,2.57894736842105,5640270,148428.157894737,0.73,0.0192105263157895,11421160,300556.842105263,38
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","3","Grosir",88,6.76923076923077,1360800,104676.923076923,0,0,5560800,427753.846153846,13
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","3","None",544,4.12121212121212,17942578,135928.621212121,1.28,0.0096969696969697,65902601,499262.128787879,132
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","4","Grosir",2318,39.9655172413793,5950100,102587.931034483,0,0,138962300,2395901.72413793,58
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","4","None",72166,89.9825436408978,96942502,120875.93765586,17.66,0.0220199501246883,4778479943,5958204.41770574,802
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","5","Grosir",7794,35.7522935779817,27948000,128201.834862385,0,0,777425200,3566170.64220183,218
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Koko","5","None",145450,44.4665239987771,559533462,171058.83888719,138.92,0.0424701926016509,16178567158,4946061.49740141,3271
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","1","Grosir",8,2.66666666666667,36990,12330,0,0,124490,41496.6666666667,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","1","None",26,2,604800,46523.0769230769,0,0,1385800,106600,13
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","2","Grosir",11,5.5,41000,20500,0,0,166000,83000,2
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","2","None",29,2.9,497700,49770,0,0,1201400,120140,10
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","3","Grosir",97,16.1666666666667,132400,22066.6666666667,0,0,2321700,386950,6
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","3","None",194,8.81818181818182,1142100,51913.6363636364,0,0,3218900,146313.636363636,22
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","4","Grosir",10378,288.277777777778,866100,24058.3333333333,0,0,254819700,7078325,36
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","4","None",10092,83.404958677686,5911360,48854.2148760331,0.94,0.00776859504132231,110393990,912347.024793388,121
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","5","Grosir",41732,228.043715846995,5615169,30683.9836065574,0,0,767674754,4194944.01092896,183
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Peci","5","None",60521,85.4816384180791,34380529,48560.0692090395,0.94,0.00132768361581921,1396050878,1971823.2740113,708
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","1","None",1,1,245000,245000,0,0,245000,245000,1
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","3","None",6,2,170900,56966.6666666667,0,0,282700,94233.3333333333,3
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","4","Grosir",134,19.1428571428571,613140,87591.4285714286,0,0,5045520,720788.571428571,7
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","4","None",400,16,1299680,51987.2,0,0,13998380,559935.2,25
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","5","Grosir",2537,120.809523809524,1129500,53785.7142857143,0,0,56512500,2691071.42857143,21
"Jakarta Barat","03/05/2021","Pakaian Muslim Pria","Sorban","5","None",2441,26.8241758241758,7668595,84270.2747252747,0,0,147213066,1617726,91
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","1","Grosir",42,7,1218500,203083.333333333,0,0,5002000,833666.666666667,6
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","1","None",304,9.21212121212121,5019000,152090.909090909,0.27,0.00818181818181818,46761500,1417015.15151515,33
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","2","Grosir",58,3.86666666666667,2027499,135166.6,0,0,7139998,475999.866666667,15
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","2","None",285,7.5,5132800,135073.684210526,0.64,0.0168421052631579,42701700,1123728.94736842,38
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","3","Grosir",146,4.42424242424242,7074000,214363.636363636,0,0,24434000,740424.242424242,33
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","3","None",660,4.85294117647059,19934413,146576.566176471,1.17,0.00860294117647059,91500625,672798.713235294,136
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","4","Grosir",12462,70.8068181818182,24158000,137261.363636364,0,0,990603500,5628428.97727273,176
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","4","None",32583,43.9716599190283,102911749,138882.252361673,14.58,0.0196761133603239,3225378769,4352737.87989204,741
"Jakarta Barat","03/05/2021","Peralatan Ibadah","Mukena","5","Grosir",16200,44.8753462603878,57099548,158170.493074792,0,0,1723912712,4775381.47368421,361
